rank,compound,z_promote_muscle_max,z_promote_muscle_median,n_signatures_dn,cell_lines_dn,protein_targets_dn,z_mimic_atrophy_max,z_mimic_atrophy_median,gmt_overlap_count,gmt_best_p,gmt_n_signatures,gmt_directions,gmt_overlapping_genes,anti_mimic_score,gmt_evidence,z_promote_norm,anti_mimic_norm,gmt_evidence_norm,reversal_score,compound_name,clinical_phase,moa,target,disease_area,indication
403,761437-28-9,2.7243,2.63195,2,"ASC.C,SKL",,3.944,2.5608,0.0,1.0,0.0,,,0.2022653721682848,-0.0,-0.17764595433050678,-1.0351407322957382,-0.07709312585630698,-0.4147838220252363,761437-28-9,,,,,
404,CHEMBL399379,2.7088,2.7088,1,MCF7,ACLY,3.6944,3.139,0.0,1.0,0.0,,,0.21301976823449217,-0.0,-0.20486588121112992,-1.0069679749802343,-0.07709312585630698,-0.41994195827089664,CHEMBL399379,,,,,
405,Tacedinaline,2.7285,2.7285,1,A375,HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9,4.3957,2.604,0.0,1.0,0.0,,,0.18533276497952073,-0.0,-0.17027023220801532,-1.0794982424814348,-0.07709312585630698,-0.4244032140196995,Tacedinaline,Phase 3,HDAC inhibitor,HDAC1,,
406,Tonabersat,2.6776,2.6776,1,HA1E,,3.1765,3.1765,0.0,1.0,0.0,,,0.23943493355680595,-0.0,-0.2596569598353527,-0.9377694781522384,-0.07709312585630698,-0.42657794853460923,Tonabersat,Phase 2,gap junction modulator|nitric oxide production inhibitor,,,
407,GW842166X,2.664,2.664,1,HA1E,CNR2,2.9681,2.653,0.0,1.0,0.0,,,0.25200977797938556,-0.0,-0.28354025051770587,-0.9048277826803057,-0.07709312585630698,-0.428637085234206,GW842166X,,,,,
408,PHA-665752,2.7151,2.7151,1,BT20,MET,4.1365,2.9367,0.0,1.0,0.0,,,0.19468509685583568,-0.0,-0.1938022980273927,-1.0549984030982278,-0.07709312585630698,-0.42881929511442607,PHA-665752,Preclinical,c-Met inhibitor,MET,,
409,SR 33805 oxalate,2.688,2.688,1,A375,,3.5019,3.0357,0.0,1.0,0.0,,,0.22212843466092094,-0.0,-0.24139326696061153,-0.9831064538757625,-0.07709312585630698,-0.43104719481429593,SR 33805 oxalate,,,,,
410,Quinine,2.6308,2.6308,1,NEU,SCN5A,2.5001,2.4841,0.0,1.0,0.0,,,0.2857061226822091,-0.0,-0.3418435777716869,-0.8165551418097339,-0.07709312585630698,-0.431306956600025,Quinine,Launched,hemozoin biocrystallization inhibitor,GP9|KCNB2|KCNN4|SLC29A4,infectious disease,malaria
411,vincristine,2.6286,2.6266499999999997,2,MCF7,TUBB,2.5168,2.4602,0.0,1.0,0.0,,,0.2843494085532302,-0.0,-0.34570705126442014,-0.8201092584395221,-0.07709312585630698,-0.43430492833532813,vincristine,Launched,tubulin polymerization inhibitor,TUBA4A|TUBB,hematologic malignancy,acute lymphoblastic leukemia (ALL)
412,Bendamustine HCl,2.6191,2.6191,1,HELA,,2.3931,2.3931,0.0,1.0,0.0,,,0.2947157466623442,-0.0,-0.36239023225577005,-0.792953077283408,-0.07709312585630698,-0.4344996644841688,Bendamustine HCl,,,,,
413,SAQUINAVIR MESYLATE,2.679,2.679,1,HELA,,3.4591,3.33105,0.0,1.0,0.0,,,0.22426050099795927,-0.0,-0.2571983857945225,-0.977521185570211,-0.07709312585630698,-0.43727417373958594,SAQUINAVIR MESYLATE,,,,,
414,GDC-0980 (RG7422),2.6669,2.6669,1,YAPC,MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5,3.2462,2.8626,0.0,1.0,0.0,,,0.2355046865432622,-0.0,-0.27844749000455715,-0.948065351079076,-0.07709312585630698,-0.4390619754972628,GDC-0980 (RG7422),,,,,
415,PD-173074,2.7072,2.7072,1,MCF7,FGFR1|FGFR3,4.5636,2.7928,0.0,1.0,0.0,,,0.17973973686102523,-0.0,-0.20767568011493667,-1.0941500204958492,-0.07709312585630698,-0.44750147137748447,PD-173074,Preclinical,FGFR inhibitor|VEGFR inhibitor,FGFR1|FGFR2|FGFR3|FGFR4|FLT1|FLT4|KDR|PDGFRA|PDGFRB,,
416,Withaferin A,2.6486,2.4986,3,"A549,MCF10A,MCF7",IKBKB|NAMPT,3.1538,2.63765,0.0,1.0,0.0,,,0.24074341566758148,-0.0,-0.3105845649668415,-0.934341712545354,-0.07709312585630698,-0.4510134214182884,Withaferin A,,,,,
417,MK-2206,2.7071,2.7071,1,A375,AKT1|AKT2|AKT3,4.735,2.92645,0.0,1.0,0.0,,,0.17436791630340018,-0.0,-0.20785129254642415,-1.1082223120481332,-0.07709312585630698,-0.45181096505891344,MK-2206,Phase 2,AKT inhibitor,AKT1|AKT2|AKT3,,
418,Palovarotene,2.6929,2.6929,1,PC3,RARG,4.2581,2.96265,0.0,1.0,0.0,,,0.19018276563777792,-0.0,-0.23278825781770532,-1.0667929366061508,-0.07709312585630698,-0.45185063506195927,Palovarotene,Phase 3,retinoid receptor agonist,RARG,,
419,Raloxifene,2.654,2.654,1,A549,ESR1|ESR2,3.323,2.7176,0.0,1.0,0.0,,,0.23132084200786487,-0.0,-0.3011014936664956,-0.9590255608403587,-0.07709312585630698,-0.45367704025661676,Raloxifene,Launched,estrogen receptor antagonist|selective estrogen receptor modulator (SERM),ESR1|ESR2,orthopedics|oncology,osteoporosis|breast cancer
420,AT 7867,2.6545,2.6545,1,PC3,,3.3618,2.6996,0.0,1.0,0.0,,,0.2292631482415516,-0.0,-0.3002234315090558,-0.9644159990156947,-0.07709312585630698,-0.45485514063049776,AT 7867,,,,,
421,SCHEMBL16980379,2.6676,2.6676,1,A375,,3.66,2.8416,0.0,1.0,0.0,,,0.2145922746781116,-0.0,-0.2772182029841416,-1.0028485579399449,-0.07709312585630698,-0.4548822940453157,SCHEMBL16980379,,,,,
422,BRD-A25736793,2.6841,2.6841,1,NPC.TAK,MTOR,4.2168,2.67975,0.0,1.0,0.0,,,0.19168839135101978,-0.0,-0.24824215178863976,-1.0628487236939603,-0.07709312585630698,-0.45839431817376936,BRD-A25736793,,,,,
423,Naftopidil,2.6319,2.6319,1,A375,,3.02,2.7288,0.0,1.0,0.0,,,0.24875621890547267,-0.0,-0.3399118410253199,-0.913350969815753,-0.07709312585630698,-0.4593798366286473,Naftopidil,Launched,adrenergic receptor antagonist,ADRA1A,urology,benign prostatic hyperplasia (BPH)
424,BRD-K75418563,2.6596,2.6596,1,HEPG2,,3.8041,3.1113999999999997,0.0,1.0,0.0,,,0.20815553381486646,-0.0,-0.2912671975031731,-1.019710568333332,-0.07709312585630698,-0.46696539442284757,BRD-K75418563,,,,,
425,BRD-K87885716,2.6464,2.6464,1,VCAP,,3.5065,3.5065,0.0,1.0,0.0,,,0.22190169754798625,-0.0,-0.31444803845957553,-0.9837004258308402,-0.07709312585630698,-0.46775277215030125,BRD-K87885716,,,,,
426,GSK256066,2.6159,2.6159,1,YAPC,,3.0605,2.9394,0.0,1.0,0.0,,,0.24627508927471986,-0.0,-0.36800983006338284,-0.9198506618975005,-0.07709312585630698,-0.475378738772203,GSK256066,Phase 2,phosphodiesterase inhibitor,PDE4A,,
427,BRD-K01335708,2.6187,2.6187,1,MCF7,,3.1203,2.7342,0.0,1.0,0.0,,,0.24270077421546973,-0.0,-0.36309268198172157,-0.9292141175591179,-0.07709312585630698,-0.4757292014298576,BRD-K01335708,,,,,
428,NU-7441,2.6419,2.5773,3,"BT20,PC3,SKB",PRKDC,3.6266,2.5463500000000003,0.0,1.0,0.0,,,0.2161414429602732,-0.0,-0.3223505978765302,-0.9987902787222623,-0.07709312585630698,-0.4762310077262052,NU-7441,Preclinical,DNA dependent protein kinase inhibitor,PRKDC,,
429,C29H35NO2,2.5751,2.5751,1,ASC,AR|NR3C1|PGR,2.4449,2.4172000000000002,0.0,1.0,0.0,,,0.29028418822026764,-0.0,-0.43965970211044303,-0.8045622108646417,-0.07709312585630698,-0.4766171394858754,C29H35NO2,,,,,
430,VILAZODONE HYDROCHLORIDE,2.613,2.613,1,HT29,HTR1A|SLC6A4,3.0342,2.9002,0.0,1.0,0.0,,,0.2478806206930742,-0.0,-0.37310259057653156,-0.9156447309709055,-0.07709312585630698,-0.47666333975079883,VILAZODONE HYDROCHLORIDE,,,,,
431,CHEMBL2357005,2.5967,2.5967,1,A549,,2.7618,2.72565,0.0,1.0,0.0,,,0.2658301876761125,-0.0,-0.40172741690905844,-0.868623141713978,-0.07709312585630698,-0.47686927613998403,CHEMBL2357005,,,,,
432,Doramapimod,2.6299,2.54285,2,"A375,PC3",MAPK11|MAPK12|MAPK14,3.4715,2.68285,0.0,1.0,0.0,,,0.22363860002236388,-0.0,-0.34342408965507737,-0.9791503486726166,-0.07709312585630698,-0.4808757746005851,Doramapimod,Phase 2,p38 MAPK inhibitor,MAPK11|MAPK12|MAPK13|MAPK14,,
433,SAR245409,2.6237,2.6237,1,MDAMB231,,3.3372,3.3372,0.0,1.0,0.0,,,0.23056349718712532,-0.0,-0.3543120604073271,-0.9610095394577998,-0.07709312585630698,-0.4808775172122649,SAR245409,,,,,
434,SGI-1776,2.6185,2.6185,1,ASC.C,PIM1|PIM2|PIM3,3.2749,2.5429,0.0,1.0,0.0,,,0.23392360055205966,-0.0,-0.3634439068446973,-0.9522072435341119,-0.07709312585630698,-0.4828027516538436,SGI-1776,Phase 1,Pim kinase inhibitor,FLT3|PIM1|PIM2|PIM3,,
435,3-Methyladenine,2.6211,2.6211,1,A375,,3.3952,3.3952,0.0,1.0,0.0,,,0.22752093192573716,-0.0,-0.3588779836260118,-0.968979996580447,-0.07709312585630698,-0.4855516159584014,3-Methyladenine,Preclinical,PI3K inhibitor,PI3,,
436,BRD-K06816133,2.615,2.615,1,HT29,,3.3204,2.7941,0.0,1.0,0.0,,,0.23146004999537084,-0.0,-0.36959034194677326,-0.958660884588504,-0.07709312585630698,-0.4878120615211992,BRD-K06816133,,,,,
437,Ipatasertib,2.6661,2.6661,1,MCF7,AKT1|AKT2|AKT3,4.7888,2.8651,0.0,1.0,0.0,,,0.17274737423991154,-0.0,-0.2798523894564601,-1.1124675656163636,-0.07709312585630698,-0.4890850895844005,Ipatasertib,,,,,
438,TWS 119,2.6055,2.6055,1,MDAMB231,GSK3B,3.2019,2.5343999999999998,0.0,1.0,0.0,,,0.23798757704847806,-0.0,-0.3862735229381232,-0.9415610461219419,-0.07709312585630698,-0.4910237004769056,TWS 119,,,,,
439,Benzbromarone,2.5549,2.5549,1,PC3,,2.3975,2.3975,0.0,1.0,0.0,,,0.29433406916850624,-0.0,-0.4751334132709974,-0.7939529388600589,-0.07709312585630698,-0.49117121346477777,Benzbromarone,Launched,chloride channel blocker,ABCC1,rheumatology,gout
440,A-443654,2.6051,2.6051,1,SKBR3,,3.3091,2.5484999999999998,0.0,1.0,0.0,,,0.232067020955652,-0.0,-0.38697597266407474,-0.9570708329057979,-0.07709312585630698,-0.4960278613750381,A-443654,,,,,
441,CHEMBL2361748,2.6286,2.6286,1,PHH,,3.9247,3.9247,0.0,1.0,0.0,,,0.20305805429772372,-0.0,-0.34570705126442014,-1.0330641822855342,-0.07709312585630698,-0.4981914054891317,CHEMBL2361748,,,,,
442,ZM323881,2.6287,2.6287,1,HEPG2,KDR,3.9695,3.2474499999999997,0.0,1.0,0.0,,,0.20122748767481638,-0.0,-0.34553143883293264,-1.037859626762336,-0.07709312585630698,-0.49954223261642844,ZM323881,,,,,
443,Dactolisib,2.6247,2.6247,1,HA1E,MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5,3.9008,2.8449,0.0,1.0,0.0,,,0.20404831864185438,-0.0,-0.3525559360924484,-1.0304700359593588,-0.07709312585630698,-0.5008376040052932,Dactolisib,,,,,
444,D-64131,2.5638,2.5638,1,MCF7,TUBB,2.7187,2.7187,0.0,1.0,0.0,,,0.268911178637696,-0.0,-0.4595039068685747,-0.8605520226927345,-0.07709312585630698,-0.503336185413369,D-64131,Preclinical,microtubule inhibitor,TUBB,,
445,BRD-K00144236,2.5532,2.5532,1,HELA,,2.5682,2.4975,0.0,1.0,0.0,,,0.28025334902752086,-0.0,-0.4781188246062916,-0.8308395021702948,-0.07709312585630698,-0.5037298881254956,BRD-K00144236,,,,,
446,4L7B,2.544,2.45355,2,"HT29,MCF7",KEAP1,2.4439,2.4061000000000003,0.0,1.0,0.0,,,0.29036847759807194,-0.0,-0.4942751683031776,-0.8043414021673856,-0.07709312585630698,-0.5038586299730659,4L7B,,,,,
447,Proglumide,2.5603,2.5603,1,HELA,CCKAR|CCKBR,2.6763,2.6763,0.0,1.0,0.0,,,0.2720126213856323,-0.0,-0.4656503419706514,-0.8524273271424102,-0.07709312585630698,-0.5039719942993102,Proglumide,Withdrawn,CCK receptor antagonist,CCKAR|CCKBR,,
448,Y-39983,2.5841,2.5841,1,HA1E,ROCK1|ROCK2,3.1688,2.6382,0.0,1.0,0.0,,,0.23987718288236423,-0.0,-0.42385458327653286,-0.9366109395560034,-0.07709312585630698,-0.5083291986763288,Y-39983,Phase 2,rho associated kinase inhibitor,ROCK1|ROCK2,,
449,NCGC00346967-01,2.5472,2.5472,1,NPC,EPHB3,2.5861,2.4832,0.0,1.0,0.0,,,0.27885446585427065,-0.0,-0.48865557049556485,-0.8345040869512623,-0.07709312585630698,-0.5100976365044225,NCGC00346967-01,,,,,
450,Pictilisib,2.6133,2.5764,2,MCF7,PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5,4.0995,2.801,0.0,1.0,0.0,,,0.19609765663300324,-0.0,-0.37257575328206755,-1.0512979903971529,-0.07709312585630698,-0.517095898931441,Pictilisib,,,,,
451,Ebselen,2.5395,2.5395,1,HA1E,,2.5925,2.5925,0.0,1.0,0.0,,,0.2783576896311761,-0.0,-0.502177727720133,-0.8358054669531885,-0.07709312585630698,-0.5172491291172844,Ebselen,Phase 2/Phase 3,cyclooxygenase inhibitor|glutathione peroxidase agonist|H+/K+-ATPase inhibitor|nitric oxide synthase inhibitor,ALB,,
452,Norgestrel,2.5192,2.5192,1,A549,,2.3745,2.3745,0.0,1.0,0.0,,,0.29634019854793303,-0.0,-0.5378270513121749,-0.7886975813483819,-0.07709312585630698,-0.5209414252318634,Norgestrel,Launched,progesterone receptor agonist,AR|ESR1|PGR|SRD5A1,endocrinology,contraceptive
453,Flurandrenolide,2.5487,2.5487,1,PHH,NR3C1,2.9899,2.576,0.0,1.0,0.0,,,0.2506328479410512,-0.0,-0.48602138402324635,-0.9084348579239184,-0.07709312585630698,-0.53095977456006,Flurandrenolide,,,,,
454,Eicosatrienoic acid (20:3 n-3),2.5415,2.5415,1,A549,,3.0018,3.0018,0.0,1.0,0.0,,,0.24988755060222903,-0.0,-0.4986654790903748,-0.9103872763512539,-0.07709312585630698,-0.5378675476218249,Eicosatrienoic acid (20:3 n-3),,,,,
455,BRD-K95545045,2.5009,2.5009,1,MCF7,,2.4118,2.4118,0.0,1.0,0.0,,,0.29310041620259103,-0.0,-0.5699641262744592,-0.7971846782721389,-0.07709312585630698,-0.5395560917901326,BRD-K95545045,,,,,
456,Momelotinib,2.5536,2.5536,1,PC3,JAK1|JAK2,3.3023,2.8212,0.0,1.0,0.0,,,0.2324338144713293,-0.0,-0.47741637488034017,-0.956109962147602,-0.07709312585630698,-0.540959801255712,Momelotinib,,,,,
457,CHEMBL2136735,2.5215,2.5215,1,YAPC,FGFR1|FGFR3|FLT1|FLT4|KDR|PDGFRA|PDGFRB,2.7816,2.5419,0.0,1.0,0.0,,,0.26443833298074887,-0.0,-0.5337879653879534,-0.8722693143404575,-0.07709312585630698,-0.5439934021673754,CHEMBL2136735,,,,,
458,Dichloroacetic acid,2.5116,2.5116,1,A375,,2.6312,2.6312,0.0,1.0,0.0,,,0.27539105529852387,-0.0,-0.5511735961052548,-0.8435770115925266,-0.07709312585630698,-0.5440785267016468,Dichloroacetic acid,,,,,
459,BRD-K24214483,2.5139,2.5139,1,VCAP,,2.7252,2.5757000000000003,0.0,1.0,0.0,,,0.26844196284763233,-0.0,-0.5471345101810333,-0.86178120399689,-0.07709312585630698,-0.547520241460845,BRD-K24214483,,,,,
460,Mibefradil,2.5823,2.5823,1,VCAP,CACNA1C|CACNA1G|CACNA1H|CACNA1I,4.3837,3.1508,0.0,1.0,0.0,,,0.18574586251091257,-0.0,-0.4270156070433146,-1.0784160713927107,-0.07709312585630698,-0.5524512501107318,Mibefradil,Withdrawn,T-type calcium channel blocker,ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4,,
461,BRD-K65148580,2.51,2.51,1,MCF7,,2.7526,2.7526,0.0,1.0,0.0,,,0.26648190587859083,-0.0,-0.5539833950090616,-0.8669158679030188,-0.07709312585630698,-0.5524850830466977,BRD-K65148580,,,,,
462,HEMICHOLINIUM-3,2.5023,2.5023,1,NKDBA,,2.6582,2.6582,0.0,1.0,0.0,,,0.2733584823137062,-0.0,-0.5675055522336291,-0.848901642104067,-0.07709312585630698,-0.553841893919296,HEMICHOLINIUM-3,,,,,
463,Balicatib,2.5111,2.5111,1,PC3,,2.8435,2.8048,0.0,1.0,0.0,,,0.2601795238714713,-0.0,-0.5520516582626946,-0.8834259050732225,-0.07709312585630698,-0.5564722258245753,Balicatib,Phase 2,cathepsin inhibitor,CTSK,,
464,AZD7545,2.5182,2.5182,1,U937,,2.992,2.9516,0.0,1.0,0.0,,,0.250501002004008,-0.0,-0.5395831756270536,-0.9087802481777724,-0.07709312585630698,-0.5578442874381199,AZD7545,Phase 1,pyruvate dehydrogenase kinase inhibitor,PDK1,,
465,Sumatriptan,2.5078,2.5078,1,HELA,HTR1A|HTR1B|HTR1D|HTR1F,2.8547,2.7287,0.0,1.0,0.0,,,0.2594235608477962,-0.0,-0.5578468685017949,-0.8854062638655135,-0.07709312585630698,-0.5599639385818128,Sumatriptan,Launched,serotonin receptor agonist,HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR5A|HTR6|HTR7,neurology/psychiatry,migraine headache
466,Benzohydroxamate,2.4778,2.4778,1,HEPG2,,2.4358,2.4358,0.0,1.0,0.0,,,0.29105302986204085,-0.0,-0.6105305979481631,-0.8025481145960663,-0.07709312585630698,-0.5614483585241627,Benzohydroxamate,,,,,
467,Aminopurvalanol,2.5173,2.5173,1,MCF7,CDK1|CDK2|CDK5,3.0904,3.0904,0.0,1.0,0.0,,,0.2444748679835713,-0.0,-0.5411636875104449,-0.924566612215631,-0.07709312585630698,-0.5633704525911731,Aminopurvalanol,,,,,
468,ETHYLENEDIAMINE TETRACETATE TETRA-ETHANOLAMINE,2.5376,2.4593499999999997,2,"HT29,MCF7",,3.5405,3.04,0.0,1.0,0.0,,,0.22024006166721727,-0.0,-0.505514363918403,-0.988053330831497,-0.07709312585630698,-0.564591806379912,ETHYLENEDIAMINE TETRACETATE TETRA-ETHANOLAMINE,,,,,
469,BRD-A43331270-001-01-6,2.6089,2.6089,1,WSUDLCL2,ADRA1A|CACNA1C,6.4425,2.8951000000000002,0.0,1.0,0.0,,,0.13436345314074571,-0.0,-0.38030270026753477,-1.213020017589207,-0.07709312585630698,-0.5694759805817908,BRD-A43331270-001-01-6,,,,,
470,NXY 059,2.5465,2.5465,1,HA1E,,3.9305,3.9305,0.0,1.0,0.0,,,0.20281918669506133,-0.0,-0.4898848575159803,-1.0336899318821564,-0.07709312585630698,-0.5704680334938984,NXY 059,,,,,
471,5-Methylfurmethide,2.4684,2.4684,1,NPC,,2.4761,2.4761,0.0,1.0,0.0,,,0.2876787204050516,-0.0,-0.6270381665080248,-0.8113876255136415,-0.07709312585630698,-0.5723539960793662,5-Methylfurmethide,,,,,
472,JSH-23,2.4851,2.4851,1,HT29,RELA,2.7399,2.7399,0.0,1.0,0.0,,,0.26738682852482687,-0.0,-0.5977108904495464,-0.8645452869847821,-0.07709312585630698,-0.5736376564914691,JSH-23,,,,,
473,AC1L1JM9,2.5158,2.5158,1,ASC,,3.3129,2.87,0.0,1.0,0.0,,,0.23186255187924598,-0.0,-0.5437978739827634,-0.9576064703914037,-0.07709312585630698,-0.5745995032800641,AC1L1JM9,,,,,
474,Gemifloxacin,2.4721,2.4721,1,YAPC,,2.597,2.4776499999999997,0.0,1.0,0.0,,,0.2780094523213789,-0.0,-0.6205405065429723,-0.8367177269403343,-0.07709312585630698,-0.5767041965248478,Gemifloxacin,Launched,bacterial DNA gyrase inhibitor,,pulmonary|infectious disease,bronchitis|pneumonia
475,Ponatinib,2.5307,2.5307,1,SKL.C,ABL1|BCR|FGFR1|FGFR2|FGFR3|FGFR4|FLT3|KIT|RET|TEK,3.7462,2.6361999999999997,0.0,1.0,0.0,,,0.21069487168682313,-0.0,-0.5176316216910675,-1.0130583910127016,-0.07709312585630698,-0.5781519533206055,Ponatinib,Launched,Bcr-Abl kinase inhibitor|FLT3 inhibitor|PDGFR tyrosine kinase receptor inhibitor,ABL1|BCR|FGFR1|FGFR2|FGFR3|FGFR4|FLT3|KDR|KIT|LCK|LYN|PDGFRA|RET|SRC|TEK,hematologic malignancy,chronic myeloid leukemia (CML)|acute lymphoblastic leukemia (ALL)
476,BRD-K42573370-001-01-1,2.4749,2.4749,1,MCF7,,2.7368,2.7368,0.0,1.0,0.0,,,0.26760864911153925,-0.0,-0.6156233584613119,-0.863964194609296,-0.07709312585630698,-0.5824195627847061,BRD-K42573370-001-01-1,,,,,
477,Thiabendazole,2.4639,2.4639,1,NPC,,2.6393,2.6393,0.0,1.0,0.0,,,0.27477811667078833,-0.0,-0.6349407259249795,-0.8451826964773107,-0.07709312585630698,-0.5864437970769443,Thiabendazole,,,,,
478,Resveratrol,2.4971,2.4971,1,A375,PTGS1|PTGS2|SIRT1,3.2972,2.59355,0.0,1.0,0.0,,,0.23270967141394397,-0.0,-0.5766373986709993,-0.9553873134139832,-0.07709312585630698,-0.590353518530956,Resveratrol,Launched,cytochrome P450 inhibitor|SIRT activator,CSNK2A1|NQO2|PTGS1|PTGS2,,
479,Thioridazine,2.567,2.5156,2,VCAP,DRD1|DRD2|DRD3|DRD4|HTR2A|HTR2C,5.5211,3.2432,0.0,1.0,0.0,,,0.15334836147275768,-0.0,-0.45388430906096194,-1.1632861960150231,-0.07709312585630698,-0.5913466385062492,Thioridazine,Withdrawn,dopamine receptor antagonist,DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR2A|HTR2C|HTR6|HTR7,,
480,CHEMBL2133926,2.4904,2.4904,1,A375,,3.3031,3.3031,0.0,1.0,0.0,,,0.23239060212405008,-0.0,-0.588403431580688,-0.956223163387861,-0.07709312585630698,-0.5964872899779636,CHEMBL2133926,,,,,
481,Cimetidine,2.4858,2.4858,1,NPC,HRH2,3.2111,3.0562500000000004,0.0,1.0,0.0,,,0.2374676450333642,-0.0,-0.5964816034291317,-0.9429230862023134,-0.07709312585630698,-0.5965363527465213,Cimetidine,Launched,histamine receptor antagonist,HRH2|SLC29A4|SLC47A1|SLC47A2,gastroenterology|hematologic malignancy|endocrinology,duodenal ulcer disease|peptic ulcer disease (PUD)|gastroesophageal reflux disease (GERD)|aggressive systemic mastocytosis (ASM)|Zollinger-Ellison syndrome|endocrine adenoma
482,Vanoxerine,2.5208,2.5208,1,PC3,SLC6A3,4.0665,3.8763,0.0,1.0,0.0,,,0.1973749136484753,-0.0,-0.535017252408369,-1.047952023621809,-0.07709312585630698,-0.5973128584619884,Vanoxerine,Phase 3,dopamine reuptake inhibitor,SLC6A3,,
483,LY2801653,2.4953,2.4953,1,MCF7,MET,3.4741,3.4741,0.0,1.0,0.0,,,0.22350863860888223,-0.0,-0.5797984224377818,-0.9794908021336811,-0.07709312585630698,-0.5991650770302566,LY2801653,Phase 2,MET inhibitor,MET,,
484,BRD-K05475237,2.4304,2.4304,1,VCAP,,2.3883,2.3883,0.0,1.0,0.0,,,0.2951332526635776,-0.0,-0.6937708904734238,-0.791859357545163,-0.07709312585630698,-0.5998618776715221,BRD-K05475237,,,,,
485,FTI276,2.4469,2.4469,1,RKO,FNTA,2.6742,2.6742,0.0,1.0,0.0,,,0.27216809101300965,-0.0,-0.6647948392779219,-0.8520200510801312,-0.07709312585630698,-0.6034220601342617,FTI276,,,,,
486,"2-(2-Bromo-4-methyl-phenylamino)-pyrido[3,2-e][1,3]thiazin-4-one",2.4486,2.4486,1,CD34,,2.7484,2.7484,0.0,1.0,0.0,,,0.26678049301035106,-0.0,-0.6618094279426276,-0.8661336740216677,-0.07709312585630698,-0.6061634413490755,"2-(2-Bromo-4-methyl-phenylamino)-pyrido[3,2-e][1,3]thiazin-4-one",,,,,
487,Clozapine,2.4722,2.4722,1,A549,ADRA1A|ADRA1B|CHRM1|CHRM2|CHRM3|CHRM4|DRD1|DRD2|DRD3|DRD4|HRH1|HRH4|HTR1A|HTR1B|HTR1D|HTR1E|HTR2A|HTR2C|HTR6|HTR7,3.1728,2.5786,0.0,1.0,0.0,,,0.23964723926380366,-0.0,-0.6203648941114849,-0.9372133114346356,-0.07709312585630698,-0.6067650656573944,Clozapine,Launched,dopamine receptor antagonist|serotonin receptor antagonist,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CALY|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HRH4|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR3A|HTR5A|HTR6|HTR7,neurology/psychiatry,schizophrenia
488,Tubastatin A,2.4782,2.45005,2,"MCF7,PC3",HDAC6,3.3016,2.6862,0.0,1.0,0.0,,,0.23247163846010785,-0.0,-0.6098281482222109,-0.9560108765225233,-0.07709312585630698,-0.6071359622391237,Tubastatin A,,,,,
489,LY2228820,2.4608,2.4608,1,PC3,MAPK14,2.9747,2.7180999999999997,0.0,1.0,0.0,,,0.25159131506780386,-0.0,-0.6403847113011047,-0.9059240091890703,-0.07709312585630698,-0.6073881835785349,LY2228820,Phase 2,p38 MAPK inhibitor,MAPK14,,
490,CYTO7H11,2.5106,2.5106,1,SW480,BAX,4.1147,2.99465,0.0,1.0,0.0,,,0.19551488845875614,-0.0,-0.5529297204201336,-1.0528246392431864,-0.07709312585630698,-0.607730877154284,CYTO7H11,,,,,
491,"3,5-Bis(4-methylbenzylidene)piperidin-4-one",2.5079,2.5079,1,DV90,SENP2|USP1|USP2|USP7,4.0882,2.6712,0.0,1.0,0.0,,,0.1965331551432727,-0.0,-0.5576712560703073,-1.0501571365764872,-0.07709312585630698,-0.6093013941793612,"3,5-Bis(4-methylbenzylidene)piperidin-4-one",,,,,
492,PLX-4720,2.4827,2.4615,2,"MCF10A,PC3",BRAF,3.4873,2.76105,0.0,1.0,0.0,,,0.22285115771176434,-0.0,-0.6019255888052562,-0.9812131721896145,-0.07709312585630698,-0.6107453712307738,PLX-4720,,,,,
493,SMR001317659,2.4584,2.4584,1,VCAP,,3.141,3.05775,0.0,1.0,0.0,,,0.24148756339048538,-0.0,-0.6445994096568137,-0.9323923057097502,-0.07709312585630698,-0.6174360217125933,SMR001317659,,,,,
494,Saracatinib,2.4334,2.4319499999999996,2,"HT29,MCF10A",ABL1|SRC,2.7277,2.40875,0.0,1.0,0.0,,,0.26826193094937895,-0.0,-0.6885025175287875,-0.8622528246204301,-0.07709312585630698,-0.6183457313217842,Saracatinib,Phase 2/Phase 3,SRC inhibitor,ABL1|LCK|SRC|YES1,,
