"gene","log2FC"
"FOXD3",-0.0766244276631221
"IL15",-0.0766467369193319
"FAM209A",-0.0766863233364472
"SLC11A2",-0.0766983798126781
"SLC25A27",-0.0767008081691896
"TMEM121B",-0.076702449790143
"ZNF526",-0.076709673732857
"SUCLG1",-0.0767502188168619
"TMEM263",-0.076785093978123
"KICS2",-0.0767855492171228
"GALP",-0.0768163149371142
"C3orf58",-0.0768351545904281
"LINC01559",-0.0768397417302973
"AP1S1",-0.0768964557774397
"C6orf120",-0.0769168474976731
"GHRLOS",-0.0769181862082833
"COL6A2",-0.0769433748562837
"SLF2",-0.0769675622202254
"NPVF",-0.0770038305485035
"TSSK2",-0.0770078904776691
"MAP3K9",-0.0770674412661912
"H2AC16",-0.0770709320724565
"RALGAPB",-0.0771050520372498
"PPP1R36",-0.077124933197101
"AIPL1",-0.0771350788068093
"CYBA",-0.0771627222751674
"COPRS",-0.0771715941099559
"FAM198B",-0.0771894457953162
"CLHC1",-0.0772045537211577
"DIP2C",-0.0772239793449774
"RPS15P4",-0.0772876605964691
"RNF32",-0.0773154740037731
"OR1L3",-0.0773246927480796
"DNAJA3",-0.077325168579493
"ADAMTS20",-0.0773277379709504
"KRT10-AS1",-0.0773898062587086
"CTDSP2",-0.0774266674324314
"FGF22",-0.0774406950844857
"ADGRG1",-0.077457802649686
"SLC22A7",-0.0774659849537999
"PRKCZ-AS1",-0.0774669153389339
"CMC2",-0.0774743743777486
"JSRP1",-0.0774935115672192
"B9D1",-0.0775148647304895
"MAPK8IP1P1",-0.0775191764670682
"RAB5C",-0.0775442120328405
"TRAPPC11",-0.0775739698204152
"NLGN3",-0.0776108763270259
"RPL6P19",-0.0776344878713355
"BPGM",-0.0776461557819361
"CLIP3",-0.0776748417611266
"SNX16",-0.0776844981909303
"NDUFA11",-0.0777453074524979
"RPL36P8",-0.0777607315864373
"C20orf144",-0.0778530988375108
"C22orf23",-0.077860302724001
"GCA",-0.0778828102558272
"SUSD3",-0.0778848819488883
"MAL2",-0.077942812601768
"PDYN",-0.07794734501452
"SLC6A14",-0.0779816008133727
"PTPN5",-0.0780012134550176
"ASAH2",-0.0780311366463077
"KCNG1",-0.0780383554117234
"NAA35",-0.0780559526306505
"RPL18AP3",-0.0780639369128167
"UFSP2",-0.0780669691231885
"SLC34A1",-0.0781221219587856
"CSF1",-0.0781339509186823
"POLR2D",-0.078137556193598
"MCF2L",-0.078139566700262
"CHEK2",-0.0781748910972
"MBD3L1",-0.078205454531758
"COL22A1",-0.0782127898147297
"LAPTM5",-0.0782244303031331
"DDX19A-DT",-0.0782321648733285
"ADO",-0.0782573252981874
"RAB27B",-0.0782990816072855
"ASB18",-0.078302875473088
"FGG",-0.078322878890393
"SLC35B1",-0.0783406766722156
"TES",-0.07835690369268
"FAS",-0.0783580074982886
"NAP1L5",-0.0783691344840382
"TRAK1",-0.0783804643884981
"TMEM173",-0.0783807620896157
"MBD4",-0.078437740696775
"PLEKHA7",-0.078475134217196
"CDCA7",-0.0784803048100541
"TOR1AIP2",-0.0784959156085462
"MMP24OS",-0.078527268870354
"PCDHA1",-0.0785444676229062
"ADAM32",-0.0785692109944968
"TNFRSF1B",-0.078590500548894
"EPHX3",-0.0785936507803576
"SAP30L",-0.0786007853659272
"RUNDC3B",-0.0786068605410278
"MRPL36",-0.0786648549094684
"D2HGDH",-0.0787220339003056
"POU3F3",-0.0787575518707392
"RPS18P14",-0.0787637545966288
"TBCA",-0.0787753444547472
"C7orf25",-0.0788135862080389
"GNG11",-0.0788142095122488
"CISD1",-0.0788283935251377
"PMS1",-0.0788333815328127
"RAPGEF2",-0.078851142198202
"MTRF1L",-0.0789073953887788
"LOC644135",-0.0789164657580876
"SSBP2",-0.0789397810568979
"ERN1",-0.0789413589844242
"FANCL",-0.0789625072290714
"GRIN1",-0.0789781117812157
"CISD2",-0.0790673226358825
"KRT35",-0.079082737340758
"ACP4",-0.0790829245502316
"RITA1",-0.0791016977811062
"KCNK9",-0.0791105172835092
"SMCR5",-0.0791196452800896
"DOCK4",-0.0791270451684628
"C12orf57",-0.0791295520188294
"AQP8",-0.0791610047033811
"PCCA",-0.0791617387220391
"OR8G1",-0.0791630504416214
"FAM135A",-0.0791699239925331
"BCL11B",-0.0792270892860059
"MEA1",-0.0792330891493752
"SP140",-0.079241115635273
"UBE2F",-0.0792483109595572
"RHCG",-0.0792718998430057
"C14orf28",-0.0793169721816388
"BMP15",-0.0793171939412515
"EIF1B-AS1",-0.0793191225610154
"BTBD2",-0.0793415903921179
"C19orf44",-0.0793447478725949
"COA5",-0.0793550965199233
"GRID1",-0.0793578246227881
"TLE5",-0.0793610920445228
"MRGPRX4",-0.0793798181103832
"LZTFL1",-0.0793929147711554
"CYBB",-0.0794118265569828
"UHRF2",-0.0794343529841771
"TIMM8B",-0.0794513345263041
"SLC5A5",-0.0794565773224915
"PANTR1",-0.0794962830513359
"P2RX3",-0.0795059769696592
"PTGDR",-0.079529658136632
"PACC1",-0.079552478590683
"LINC00324",-0.0795932182774515
"CSMD1",-0.0795947414672533
"JKAMP",-0.0796651517676454
"PIGM",-0.0796793277600228
"HAP1",-0.0796841555920426
"DNAJC25",-0.0796886952872035
"CMTM5",-0.079716950478674
"TTC30B",-0.0797239482932382
"UGT3A1",-0.0797336458864326
"RALY",-0.0797346750077203
"WNT1",-0.0797620607150598
"LRP3",-0.0797685691073084
"TYW3",-0.0797762884167161
"HTR2C",-0.0797982734846607
"YPEL1",-0.0797995777322674
"HCAR2",-0.0798068118755755
"PTCH2",-0.0798209307813516
"ZNF142",-0.0798635714028304
"coy_tr|H3BNC9|H3BNC9_HUMAN readthrough, 40S ribosomal protein S17 OS=Homo sapiens OX=9606",-0.0798736067878245
"POU5F1",-0.0798863540056473
"PCDHA12",-0.0799070866831426
"SERPINB5",-0.0799277048016077
"FAM27E5",-0.0799330934540619
"PIGO",-0.0799542919708146
"RPS19",-0.0799594222508899
"TACR2",-0.0799824369886319
"NPIPB15",-0.0799837542957394
"MAP3K7CL",-0.0799953858415104
"CD46",-0.0800233455259274
"TRMT10C",-0.0800653836304271
"PRELID3B",-0.0800663246326233
"LINC02363",-0.0800942941202669
"SUGCT",-0.0801094500464539
"MCEMP1",-0.080121419434921
"MRPS31",-0.0801786205111716
"VWA3B",-0.0801849920915577
"PNLIP",-0.0802384070334404
"ZFP3",-0.0802466282115717
"ANO6",-0.0802698254125099
"RPS3",-0.0803099602237765
"VIPAS39",-0.0803179327712613
"NIPA1",-0.0803284018032729
"SOX21",-0.0803540599433871
"PGDP1",-0.0803569549016423
"MAPK1",-0.0803583255732569
"SETP11",-0.0803909622633032
"ZFAND2A-DT",-0.0803989056812117
"POGK",-0.0804114078077567
"GLRX3",-0.0804206369629389
"PROX1-AS1",-0.0804221245984964
"IL6R-AS1",-0.0804476767178755
"ATXN7L1",-0.0804660690144323
"SLC4A3",-0.0804686589709097
"ELOVL5",-0.0804906244174727
"CABLES1",-0.0805598038840488
"IFI35",-0.0805680824008013
"ENTPD3",-0.0805704346125649
"HNRNPA1L3",-0.0805782237642682
"TMEM216",-0.0805827240433674
"SLC25A31",-0.0805868480138664
"DEFB125",-0.0806186405228164
"TACR3",-0.0806443585846249
"F7",-0.0806556668034715
"IGDCC4",-0.0806560199290896
"PLCB1",-0.0806710391652676
"RPS3P4",-0.0806950663958175
"CACUL1",-0.0806964497092548
"SIMC1",-0.0807153680191833
"PMEL",-0.0808396906368079
"CD200",-0.0808449332473549
"RAB5B",-0.0808782698222078
"ITGB8-AS1",-0.0809071574430323
"HAUS8",-0.0809113679994382
"ISOC2",-0.080923065583658
"ZCCHC3",-0.0809344863578002
"RP1",-0.0809446343532348
"DENND10",-0.0809461878507622
"KRT8P37",-0.0809970276698264
"SNX13",-0.0810628965484582
"NEK9",-0.0810717430361233
"NARF",-0.081135561739315
"UGT1A3",-0.0811704697975973
"DOP1B",-0.0811766687915609
"EPB41L4A-DT",-0.0811780256555396
"IGKV1-17",-0.0811946340927249
"FAM53A",-0.081210456317431
"TUBG1P",-0.0812250882728085
"ARNT2",-0.0812362910601998
"SULT1C3",-0.0812529045643482
"DNASE2B",-0.0812529464190487
"RANBP3L",-0.0813064134458539
"RNF112",-0.0813102017029878
"PAH",-0.081350176676187
"ZNF256",-0.0813580812764103
"CCR3",-0.081361609153772
"NAV2",-0.0813742268129131
"RAB11FIP2",-0.0813951786449997
"PCBD2",-0.0814039295309587
"KRT34",-0.0814304886431759
"RAPGEF3",-0.0814488312923728
"RIOX1",-0.0814607607801267
"EOGT",-0.0814656063276625
"TMC7",-0.0814738751600105
"ELMOD3",-0.0814807377975409
"EGFR",-0.0814952350817922
"SAMD14",-0.0814978255053677
"BDKRB1",-0.0815180155330647
"TOMM40L",-0.0815614128773044
"ADD3-AS1",-0.0815628139362688
"CEACAM19",-0.0815915231373204
"ZNF674",-0.081607710929445
"KLHL10",-0.081632639190993
"ARHGAP31",-0.0816455883480133
"WDR86-AS1",-0.0816980790372284
"ZBTB46",-0.0817051676212442
"MCC",-0.0817213721242075
"RNF10",-0.0817253129648559
"ZFP37",-0.0817254948099146
"DCST2",-0.0817293089175319
"KDELC1",-0.0817402421314025
"INSR",-0.0817728144472698
"COX5A",-0.0818119911155585
"CCDC127",-0.0818187018728358
"TMEM164",-0.081819021526969
"NPRL2",-0.0818262904255802
"SIGLEC7",-0.0818483993296414
"SLC45A2",-0.0818910783789705
"OR6K2",-0.0819030828516852
"SLC35B4",-0.0819196468966914
"ALPL",-0.0819207067861967
"OR56B2P",-0.0819233354579935
"YTHDC2",-0.0819382642143357
"SYT9",-0.0819534695694596
"GRIP2",-0.0819679333402979
"VHLL",-0.082010143645892
"WIPI1",-0.082025493697796
"FH",-0.0820308636247492
"PRAP1",-0.0820419246880869
"PPID",-0.0820533722000178
"HMOX2",-0.0820570382614278
"LOC100129066",-0.0820767520590543
"MCOLN3",-0.0821012090831867
"TENM2",-0.082116178163692
"KRT80",-0.0821456854689179
"SLC22A24",-0.0821680329748696
"ZNF35",-0.0821936575324646
"ISLR",-0.0821966971591904
"TSPAN12",-0.0822022724311301
"EFNA1",-0.0822077076208331
"NFATC4",-0.0822393430552081
"KCTD5",-0.0822731613927098
"STAU2",-0.0822939607748776
"SERPINB1",-0.082303189142011
"CD34",-0.0823050326366339
"VCPIP1",-0.0823382149320653
"ESR1",-0.0823619983526506
"TSPAN3",-0.0823640958683869
"MGME1",-0.0823692170594458
"LINC00208",-0.0824141523829303
"CCIN",-0.0824470596545583
"ARFRP1",-0.0824972023312801
"H1FOO",-0.0825055813591633
"FAM149A",-0.0825199633781248
"EFNB3",-0.0825286146846336
"DNAJC3-DT",-0.0825299296453648
"SDCBP2",-0.0826350600190998
"CAMK2A",-0.0826521613503918
"ALG1L10P",-0.0826522902064486
"NDST4",-0.0826925310971382
"FAM180A",-0.0827137573776302
"LYPD1",-0.082736154974228
"FMC1-LUC7L2",-0.0827521842341476
"GTPBP8",-0.0827707571165472
"FBN2",-0.08279436251039
"RNF208",-0.0827959582884993
"SREK1IP1",-0.0828220268529558
"MRPL55",-0.0828331066612172
"RRAGD",-0.0828542139661639
"SEMG1",-0.0828811584706242
"METTL18",-0.0828825005241799
"MRPS23",-0.082887071563459
"RBM12B",-0.0829142813831921
"UBE2Q1",-0.082920835682172
"TSC22D1",-0.0829760367101542
"ST7|ST7-OT3",-0.0829952615653076
"SCOC",-0.0830073494051751
"C2orf88",-0.0830229502173346
"ANGPTL5",-0.0830233919329373
"F2",-0.0830290089216829
"RASGEF1C",-0.0830327388005834
"RNF141",-0.0830691666523845
"SLAMF7",-0.0830883127067873
"FAM8A1",-0.0831862446599133
"TYRP1",-0.08321977891532
"DPT",-0.083224455199788
"RPUSD2",-0.0832669662557179
"LOC105371592",-0.0832691501167849
"C10orf95-AS1",-0.0832711852036477
"C1QBP",-0.0832791123273966
"FKBP10",-0.083318897399921
"MASP2",-0.0833487271663844
"DNAJA1",-0.0833828490284806
"SGSM1",-0.0833853054164339
"TTI1",-0.083504956502357
"SSTR2",-0.0835196773464221
"NDUFAB1",-0.0835203650619978
"ITPRIP",-0.0835576164518425
"FOXI3",-0.0835919362207639
"CLEC6A",-0.0836179674342241
"CDC14A",-0.0836279495090315
"AES",-0.0836661121028602
"GCSAML",-0.083688849632667
"TRIM46",-0.0836953335865489
"ST8SIA2",-0.0836997639799975
"PDZD8",-0.0837126403095921
"FBXO30",-0.0837610406173416
"IDI2",-0.0837646436116668
"RPL38",-0.0838151559818267
"PKHD1",-0.0838166596584157
"RSPH9",-0.0838277537169291
"CCL20",-0.0838320024309507
"SFRP4",-0.0838426017411103
"EPAS1",-0.0838591925449028
"GNPAT",-0.0838747094080446
"HMGCR",-0.0838819944759878
"TANK",-0.0838849900925021
"NAA20",-0.0839064722479295
"NRSN1",-0.0839151622309962
"CON_sp|CATA_HUMAN|",-0.0839180800941203
"DUSP16",-0.0839200108091453
"PPIP5K1",-0.0839396291701678
"NKX3-1",-0.0839481009213084
"CTTNBP2",-0.0839569589456242
"SEC61A2",-0.0839889587116027
"PTAR1",-0.0839931573009576
"VSTM2A",-0.0840747680513601
"CFHR5",-0.0840838888298436
"PLA2G2E",-0.0840860142080034
"LRP5",-0.0840908171738553
"WAPL",-0.0841091969823227
"GALNTL5",-0.084128625037108
"UNC93B1",-0.0841821286726275
"EPGN",-0.0841961346759483
"CYP46A1",-0.0842037977240425
"PIGN",-0.0842436278495199
"CYYR1",-0.084277698769522
"HIVEP2",-0.0842814516888044
"RAB37",-0.0842841809802371
"UPB1",-0.0843265031916326
"LOC100500719",-0.0843404473336671
"FGF14-AS2",-0.0843465378695338
"JPH3",-0.0843526118316996
"N6AMT1",-0.0843851377290154
"NDFIP1",-0.0844355263043347
"SFT2D3",-0.084469106641608
"PGAM1",-0.0844783035789274
"CYP4F8",-0.0845198643987735
"MSANTD1",-0.0845317298331323
"THEM6",-0.0845526140607675
"NXPH3",-0.0846002663417415
"IDNK",-0.0846348075574414
"PDCD2L",-0.0846945293657067
"WRAP53",-0.084734907549037
"CCL22",-0.0847681299330504
"RUVBL2",-0.0847869613151921
"RPSAP25",-0.0848022419302588
"OR2S2",-0.0848143613363553
"HEY1",-0.0848202648450735
"CSF2",-0.0848649693741602
"TAFA4",-0.0848771927782561
"COL4A2",-0.08487965648844
"PRKCQ",-0.0849149566931989
"ASB7",-0.084915232500011
"JAK2",-0.0849207363518003
"RPL23AP8",-0.0849259236405473
"CHRDL1",-0.0849389254475501
"GSX1",-0.0849539813616267
"SLC5A1",-0.0849562068760216
"KLHL25",-0.0850004165847895
"KLK13",-0.0850132986118649
"ZNF672",-0.0850431756122435
"IFT88",-0.0850479854085406
"APOBEC1",-0.0850602247124831
"SEMA4G",-0.0850659916068947
"ZNF180",-0.0851032297438975
"PURG",-0.0851065044331453
"PTCD3",-0.0851386223068679
"MAML3",-0.0851549171582519
"POLE2",-0.0851829210723116
"CON_sp|THIO_HUMAN|",-0.0852376259763492
"MED30",-0.0852774863758551
"SELL",-0.0852926787112727
"GSTM3",-0.0853329217543019
"EFHC1",-0.0853436301266372
"GHSR",-0.0853673523000115
"MTURN",-0.085370448767651
"PNLIPRP1",-0.0853706707608686
"RNU6ATAC27P",-0.085396753346946
"TMEM185B",-0.0854513344165997
"OPA3",-0.085454282717106
"APOM",-0.085468688227473
"OSER1-DT",-0.0855070514454035
"VASH2",-0.0855604920320975
"HAPLN2",-0.085583252809912
"HAUS3",-0.0855948990336383
"TAC1",-0.0856079431343492
"SMG1P1",-0.0856360966098822
"SOWAHC",-0.0856538331897152
"ZNF518A",-0.0856627918527628
"MARCHF11",-0.0856629825142372
"NAV3",-0.085674781482782
"NPPB",-0.0857171560323965
"SLC35A5",-0.0857387259048502
"RXYLT1",-0.0857846803794367
"SERPINB9",-0.0857960042401106
"NPHP3",-0.085801447521926
"SERPINE2",-0.0858070760388624
"EXT1",-0.0858743391684693
"NKIRAS1",-0.0858882814240654
"GPR65",-0.0859162312646887
"LHX1",-0.0859411396316951
"POLH",-0.0859624043611861
"PMP2",-0.0859649635383814
"SPRED3",-0.0859886238221481
"CTNNBIP1",-0.0860008622964572
"RPP38-DT",-0.0860139469502899
"IL12RB1",-0.0860319687261907
"ARSF",-0.0860935381575247
"SKP2",-0.0860944752422568
"DNAJC24",-0.0861245737278561
"NAP1L2",-0.0861491917492341
"TCEAL7",-0.0861584683482226
"STBD1",-0.0861666324802345
"SMYD1",-0.0862032457730656
"AIMP2",-0.0862130184299877
"FGF11",-0.086215695668962
"PRDM8",-0.086250087681721
"BCL2",-0.0862874521025599
"TOP2A",-0.0863075729258957
"SLC19A2",-0.0863227755429653
"VPS35",-0.0863305266520049
"SHISA2",-0.0863424501957616
"PLA2G1B",-0.0864986787968077
"CIITA",-0.0865106383127733
"AANAT",-0.0865126964844624
"KIAA0825",-0.08652441645219
"G6PC",-0.0865409071611797
"MT1G",-0.086544698191755
"RGL3",-0.0865757701933444
"POU3F2",-0.0865827418224309
"SLC17A4",-0.0866202463217106
"CROCC",-0.0866369344658527
"CAMK1",-0.0866505997708375
"GPR27",-0.0866520983220766
"NAGPA",-0.0866718897526319
"MAGIX",-0.0867152741587433
"A4GNT",-0.0867763449418911
"GAGE1",-0.0867995862077482
"ICA1",-0.0868314565029675
"ARL15",-0.0868490195385249
"ZBP1",-0.0869098595027513
"ZBTB10",-0.0869159781445968
"RGS5",-0.0869525280788326
"ST6GALNAC3",-0.0869670917269152
"DDAH1",-0.0869748365109722
"TCAIM",-0.0870404238725463
"MGAT5B",-0.0870567630658374
"TEX36",-0.0870783439800008
"PIGU",-0.087120058091299
"LYSMD3",-0.0871442933849194
"FSCN2",-0.0871640301441434
"VPS35P1",-0.0871677259386114
"LINC00402",-0.0871725784626004
"PRR30",-0.0871822809603797
"PAX6",-0.0872096986802868
"KIAA0087",-0.0872379341509166
"MMAA",-0.0872494462641042
"NTF4",-0.0872977175059123
"FECH",-0.0873367618718728
"NXPH2",-0.0873704091917679
"C9orf50",-0.0873788915296781
"OR51B6",-0.0873892715627137
"ARL11",-0.0873940357772942
"VEGFA",-0.0873975412094368
"TRIM64FP",-0.0874072098938735
"DZANK1",-0.0874272756833281
"RPS3AP34",-0.0874496073439222
"TMEM246",-0.087480337259338
"PDZD3",-0.0874858808231481
"NEMF",-0.0874873769132827
"LOC100505685",-0.0875150616645639
"UBE2Q2P13",-0.0875222549402953
"PPM1B",-0.0876017860748458
"EQTN",-0.0876067942256675
"CNR1",-0.0876346622973981
"RAPSN",-0.0876497371386879
"LRP1B",-0.0876531713384726
"ISL1",-0.0876666818106157
"NUDCD1",-0.0876699041649026
"ZNF557",-0.0876830370402507
"MAGI3",-0.0878029870263777
"GCKR",-0.0878821055167321
"COL10A1",-0.0879025440516973
"ITGAE",-0.0879814647367471
"PRG4.1",-0.0879823656571971
"PDE1B",-0.0879843008418925
"TMEM169",-0.0880000549866582
"KCNH5",-0.0881191929784496
"IRGC",-0.0881236644158385
"DDHD2",-0.0881390563858337
"MARCHF5",-0.0881447646205654
"DFFA",-0.0881612717656586
"UBL3",-0.0881915492310087
"NFE2L3",-0.0881968395118895
"RPL39P16",-0.0882319549512873
"DUSP12",-0.0882756933678025
"OR3A3",-0.0883081554507558
"LINC00635",-0.0883160304089354
"ARL6",-0.0883268507457822
"MMP15",-0.0883754688564078
"CD163L1",-0.08843062581875
"RNA5-8SN2",-0.0884361396396062
"H2AFY",-0.0884873031573637
"NTF3",-0.08851335004458
"RPL19P8",-0.088529898618928
"MYT1L",-0.0885355328869445
"SLIT3",-0.0885614997913355
"ZNF620",-0.0886064183210424
"SLC7A3",-0.0886268635276972
"CYB561",-0.0886278597530838
"ZNF177|ZNF559-ZNF177",-0.0886389427857929
"DPPA2",-0.0887039332197006
"GTF3C3",-0.0888384197018014
"NMI",-0.0888514851306853
"ZNF154",-0.0889020827358013
"KRT18P42",-0.0889342903702843
"PKDCC",-0.0889739814964784
"MUC3A",-0.0889742235644464
"RPSAP19",-0.089
"SPA17",-0.0890260544238331
"SERPINC1",-0.0890368202408709
"ZNF552",-0.0890903291160607
"BRDT",-0.0891079243145189
"WDFY3-AS2",-0.0891103563805435
"HOMEZ",-0.0891906543958514
"PDGFD",-0.0892106246576087
"HLA-DRA",-0.0892654646525083
"KCNMA1-AS2",-0.0892724933457139
"LY6E",-0.0892793505833389
"LGI4",-0.0892934494605074
"LMAN1",-0.089327990961597
"ECE2",-0.0893537535116455
"OLFM3",-0.0893710868784759
"OR7E121P",-0.089393749766816
"LYPLAL1",-0.0893944550760514
"OR5A1",-0.089394875955036
"LOC440311",-0.0894145393332033
"RARG",-0.0894520019276312
"LMAN2L",-0.0894700586096834
"MIMT1",-0.0895044564255975
"OPHN1",-0.0895076381699378
"CEL",-0.0895108468963947
"FAM214A",-0.0895322876724533
"C3orf22",-0.0895658444008441
"TMED1",-0.089578616690517
"EIF2AK2",-0.0895905300205275
"MRPL15",-0.08959656133511
"MED4",-0.0895971056273258
"FCRL5",-0.0896034945564946
"MOB4",-0.0896287999432052
"HIST2H2BF",-0.0896549119398623
"HSPA12B",-0.0896632181092274
"CRYZL1",-0.0896670079007593
"OR4D2",-0.0897066582009626
"C21orf62",-0.0897073852856607
"CDIPTOSP",-0.0897285658391356
"SLC25A15",-0.0897370625457494
"ABCA5",-0.0897567953645892
"MALSU1",-0.0897634474182177
"TRIM31",-0.0898196665676297
"LPIN3",-0.089888806042441
"NALCN",-0.0899443634666727
"FGD3",-0.0899767424868015
"OR7C2",-0.0900905329390819
"MEX3B",-0.090104971796892
"ZRANB2",-0.0901111584664762
"SOAT2",-0.0901202591515948
"KMT5AP2",-0.0901233449505751
"EDNRB",-0.0901288592141807
"GTF2H4",-0.0901426949882069
"HADHA",-0.0901519576660051
"COQ3",-0.0901671619606711
"PINK1",-0.0902035814539325
"S100P",-0.0902055738495522
"TRPC5",-0.0902257168455236
"IL6-AS1",-0.0902463390850095
"MLYCD",-0.0902869744407721
"DYNAP",-0.0903052353706739
"ACY1",-0.090311947321272
"NSUN7",-0.0903316393446991
"NPHS1|LOC107985317",-0.0903407128443634
"TEK",-0.0903442778975091
"STK26",-0.0903531488859076
"TEX101",-0.090377981938352
"CABP2",-0.0904061384828429
"AQP10",-0.0904095141780666
"KCTD21",-0.0904524411889924
"LGALSL",-0.0904606323952172
"SYCP1",-0.0904716598392307
"SLC7A13",-0.0904975945912752
"CD19",-0.0905256289693808
"TBC1D22A-AS1",-0.090547728385669
"GPR156",-0.090573201494624
"HMHB1",-0.0905820870731997
"TDO2",-0.0905920543053176
"CERS1",-0.0906076018326069
"RACGAP1",-0.0906130726232208
"MIS18BP1",-0.0906166722725721
"BTBD1",-0.090651234056478
"MSANTD4",-0.09065736531356
"CLCN3",-0.09067727094751
"ZSCAN10",-0.090678333378021
"BHLHE41",-0.0906850081063232
"DDN-AS1",-0.090685743290342
"ALDOB",-0.0906893773572691
"FBLN5",-0.090702942305217
"ANK2",-0.090706174895481
"STARD8",-0.0907155881322138
"NDUFV1-DT",-0.0907263645585645
"XIRP1",-0.0907410295026071
"MYL12A",-0.0907985746426824
"SASS6",-0.0908154323635539
"GLTPD2",-0.0909704638369261
"COX20",-0.0910083270965003
"SKA2",-0.0910309503196441
"PPIEL",-0.0910355008515155
"AMELX",-0.0910763721958903
"PROS1",-0.0910813242137175
"LGR4-AS1",-0.0910896884895473
"PSMA3-AS1",-0.0911212838996032
"FTH1P10",-0.0911656684218573
"TIMM9",-0.0912316422717543
"FITM1",-0.0912631176934771
"LINC01753",-0.091302331560982
"EGR3",-0.0913175362581673
"NME7",-0.0914038816390458
"JAZF1",-0.0914440691549908
"NSUN6",-0.0914487142801381
"TET1",-0.0914583901668322
"MTF1",-0.0914614747694442
"SERINC4",-0.0915128649851712
"NLRC3",-0.0915861770628692
"CAMP",-0.0915990063424893
"TUBB2B",-0.0916018021349896
"HSD17B12",-0.0916068314121501
"SSTR5",-0.0916126330123508
"LHFPL1",-0.0916267406142164
"LOC645405",-0.0916300935448486
"AQP6",-0.0916379806244603
"FBXO42",-0.0916743595197108
"DENND4A",-0.0916969699278457
"NPY",-0.0917574537690179
"IQSEC2",-0.0917893924061662
"TMPRSS9",-0.0917900041332217
"MADCAM1",-0.0918257219652878
"ZNF776",-0.0918530521914054
"GJD2",-0.0918593225566257
"PRSS36",-0.0918694650418638
"AQP11",-0.0918806662680734
"IBA57",-0.0918929312987861
"FBF1",-0.0919260038421512
"GSDMA",-0.0919304453948018
"NUDT6",-0.0919619266455872
"CACHD1",-0.0919690673887918
"H2BC14",-0.0920010930156065
"SIK2",-0.0920231339984632
"WDR44",-0.0920740771617204
"POU3F1",-0.0921286050923767
"TESMIN",-0.0921552227551889
"SELENOW",-0.0922529463928873
"HTATIP2",-0.092265598959566
"BAG1",-0.0923002700547854
"NR1D2",-0.0923119286044989
"ADAMTS17",-0.0923121083891325
"CDH16",-0.0923339172415734
"NLGN1",-0.0923819140915977
"LINC01580",-0.0923983643395863
"CHGB",-0.0924361765102285
"PPP1R17",-0.0925880528814391
"GRM5",-0.0925964957076034
"LRFN3",-0.0926164168973286
"KRT37",-0.0926175411939276
"ADAMTS5",-0.0926219817837028
"PPIC",-0.0926319650765283
"LAMTOR4",-0.0926464688281789
"UBE2B",-0.0926470655997014
"ZNF571",-0.0926649685521725
"RPL17P27",-0.0926757523674997
"TM2D3",-0.0926922942007923
"XRCC6P2",-0.0927015690555131
"RPL18P3",-0.0927114615219741
"KCNJ8",-0.0927397795545772
"TM2D1",-0.0927564348746174
"TMEM206",-0.0927779437992651
"KYNU",-0.0928109985434397
"ARHGEF9",-0.0928254553977525
"IGSF10",-0.0928336716528716
"SLC10A7",-0.0928818815377669
"CD200R1",-0.0928924484033091
"HOXD13",-0.0928945717718673
"ZNF41",-0.0929036889339305
"GLDC",-0.092910843735387
"NSMCE1-DT",-0.092946790863191
"GRIK2",-0.0929757895087985
"MMACHC",-0.093000913149602
"NKX6-2",-0.0930116789383475
"ZNF473CR",-0.0930361942340518
"KDR",-0.0930721769253253
"COPS7A",-0.0930829158161396
"SRGAP3-AS4",-0.093097920219555
"IGFBP1",-0.0931269468778453
"C12orf29",-0.0931277666642362
"TSGA10",-0.0931427096379968
"FCGR3B",-0.0931637809172268
"RIPPLY3",-0.0931946706875779
"ZFPM1",-0.0932163514209034
"GZMB",-0.0932322507915928
"FAM122A",-0.093267930173575
"VPS13A",-0.0932831467093234
"DESI2",-0.0933124387598546
"MSRB2",-0.0933556712144468
"TRAM1",-0.0933907741823819
"ATP5D",-0.0934081465750167
"KLHL40",-0.0934226341773118
"EFCAB6",-0.0934446466921863
"UROC1",-0.0935024076997074
"IL17B",-0.0935058825540079
"TOX4P1",-0.0935128735592796
"KCNMB2",-0.0935317790613707
"SP6",-0.093533381582072
"ALOXE3",-0.0935981457286128
"SLITRK1",-0.0936254798235187
"GFM1",-0.0936270334676583
"BCAN",-0.09364699713197
"CGAS",-0.0936576179100847
"ZNF281",-0.093785809009008
"G6PC2",-0.0937858325517092
"C1QB",-0.0938133941142841
"IFT22",-0.0938295969571408
"ERG28",-0.0938367573077219
"GABRB3",-0.0940008654739482
"SLC18A1",-0.0940193274352937
"NAP1L3",-0.0940271556412403
"CEACAM1",-0.0940912475391042
"VIL1",-0.0940920011916507
"HOXB2",-0.094109753556701
"CREBL2",-0.0941232209354392
"MIA",-0.0941501038989651
"ACRV1",-0.0941566760103584
"ANXA2",-0.0941589715752807
"CLU",-0.0941602970589998
"PRPS2",-0.0941617884251532
"XCR1",-0.0942197194062745
"KCNK5",-0.0942352434907821
"PILRB",-0.0942530507142315
"OR7E7P",-0.094256318287807
"MTMR12",-0.0942797233418122
"ENDOG",-0.0942969504132502
"TPRX1",-0.0943071276588583
